ibm-diradm|3538|IBM Directory Server
ibm-diradm-ssl|3539|IBM Directory Server SSL
pnrp-port|3540|PNRP User Port
voispeed-port|3541|VoiSpeed Port
hacl-monitor|3542|HA cluster monitor
qftest-lookup|3543|qftest Lookup Port
teredo|3544|Teredo Port
camac|3545|CAMAC equipment
symantec-sim|3547|Symantec SIM
interworld|3548|Interworld
tellumat-nms|3549|Tellumat MDR NMS
ssmpp|3550|Secure SMPP
apcupsd|3551|Apcupsd Information Port
taserver|3552|TeamAgenda Server Port
rbr-discovery|3553|Red Box Recorder ADP
questnotify|3554|Quest Notification Server
razor|3555|Vipul's Razor
sky-transport|3556|Sky Transport Protocol
personalos-001|3557|PersonalOS Comm Port
mcp-port|3558|MCP user port
cctv-port|3559|CCTV control port
iniserve-port|3560|INIServe port
bmc-onekey|3561|BMC-OneKey
sdbproxy|3562|SDBProxy
watcomdebug|3563|Watcom Debug
esimport|3564|Electromed SIM port
m2pa|3565|M2PA
quest-data-hub|3566|Quest Data Hub
dof-eps|3567|DOF Protocol Stack
dof-tunnel-sec|3568|DOF Secure Tunnel
mbg-ctrl|3569|Meinberg Control Service
mccwebsvr-port|3570|MCC Web Server Port
megardsvr-port|3571|MegaRAID Server Port
megaregsvrport|3572|Registration Server Port
tag-ups-1|3573|Advantage Group UPS Suite
dmaf-server|3574|DMAF Server
ccm-port|3575|Coalsere CCM Port
cmc-port|3576|Coalsere CMC Port
config-port|3577|Configuration Port
data-port|3578|Data Port
ttat3lb|3579|Tarantella Load Balancing
nati-svrloc|3580|NATI-ServiceLocator
kfxaclicensing|3581|Ascent Capture Licensing
press|3582|PEG PRESS Server
canex-watch|3583|CANEX Watch System
u-dbap|3584|U-DBase Access Protocol
emprise-lls|3585|Emprise License Server
emprise-lsc|3586|License Server Console
p2pgroup|3587|Peer to Peer Grouping
sentinel|3588|Sentinel Server
isomair|3589|isomair
wv-csp-sms|3590|WV CSP SMS Binding
gtrack-server|3591|LOCANIS G-TRACK Server
gtrack-ne|3592|LOCANIS G-TRACK NE Port
bpmd|3593|BP Model Debugger
mediaspace|3594|MediaSpace
shareapp|3595|ShareApp
iw-mmogame|3596|Illusion Wireless MMOG
a14|3597|A14 (AN-to-SC/MM)
a15|3598|A15 (AN-to-AN)
quasar-server|3599|Quasar Accounting Server
trap-daemon|3600|text relay-answer
visinet-gui|3601|Visinet Gui
infiniswitchcl|3602|InfiniSwitch Mgr Client
int-rcv-cntrl|3603|Integrated Rcvr Control
bmc-jmx-port|3604|BMC JMX Port
comcam-io|3605|ComCam IO Port
splitlock|3606|Splitlock Server
precise-i3|3607|Precise I3
trendchip-dcp|3608|Trendchip control protocol
cpdi-pidas-cm|3609|CPDI PIDAS Connection Mon
echonet|3610|ECHONET
six-degrees|3611|Six Degrees Port
hp-dataprotect|3612|HP Data Protector
alaris-disc|3613|Alaris Device Discovery
sigma-port|3614|Satchwell Sigma
start-network|3615|Start Messaging Network
cd3o-protocol|3616|cd3o Control Protocol
sharp-server|3617|ATI SHARP Logic Engine
aairnet-1|3618|AAIR-Network 1
aairnet-2|3619|AAIR-Network 2
ep-pcp|3620|EPSON Projector Control Port
ep-nsp|3621|EPSON Network Screen Port
ff-lr-port|3622|FF LAN Redundancy Port
haipe-discover|3623|HAIPIS Dynamic Discovery
dist-upgrade|3624|Distributed Upgrade Port
volley|3625|Volley
bvcdaemon-port|3626|bvControl Daemon
jamserverport|3627|Jam Server Port
ept-machine|3628|EPT Machine Interface
escvpnet|3629|ESC/VP.net
cs-remote-db|3630|C&S Remote Database Port
cs-services|3631|C&S Web Services Port
distcc|3632|distributed compiler
wacp|3633|Wyrnix AIS port
hlibmgr|3634|hNTSP Library Manager
sdo|3635|Simple Distributed Objects
servistaitsm|3636|SerVistaITSM
scservp|3637|Customer Service Port
ehp-backup|3638|EHP Backup Protocol
xap-ha|3639|Extensible Automation
netplay-port1|3640|Netplay Port 1
netplay-port2|3641|Netplay Port 2
juxml-port|3642|Juxml Replication port
audiojuggler|3643|AudioJuggler
ssowatch|3644|ssowatch
cyc|3645|Cyc
xss-srv-port|3646|XSS Server Port
splitlock-gw|3647|Splitlock Gateway
fjcp|3648|Fujitsu Cooperation Port
nmmp|3649|Nishioka Miyuki Msg Protocol
prismiq-plugin|3650|PRISMIQ VOD plug-in
xrpc-registry|3651|XRPC Registry
vxcrnbuport|3652|VxCR NBU Default Port
tsp|3653|Tunnel Setup Protocol
vaprtm|3654|VAP RealTime Messenger
abatemgr|3655|ActiveBatch Exec Agent
abatjss|3656|ActiveBatch Job Scheduler
immedianet-bcn|3657|ImmediaNet Beacon
ps-ams|3658|PlayStation AMS (Secure)
apple-sasl|3659|Apple SASL
can-nds-ssl|3660|IBM Tivoli Directory Service using SSL
can-ferret-ssl|3661|IBM Tivoli Directory Service using SSL
pserver|3662|pserver
dtp|3663|DIRECWAY Tunnel Protocol
ups-engine|3664|UPS Engine Port
ent-engine|3665|Enterprise Engine Port
eserver-pap|3666|IBM eServer PAP
infoexch|3667|IBM Information Exchange
dell-rm-port|3668|Dell Remote Management
casanswmgmt|3669|CA SAN Switch Management
smile|3670|SMILE TCP/UDP Interface
efcp|3671|e Field Control (EIBnet)
lispworks-orb|3672|LispWorks ORB
mediavault-gui|3673|Openview Media Vault GUI
wininstall-ipc|3674|WinINSTALL IPC Port
calltrax|3675|CallTrax Data Port
va-pacbase|3676|VisualAge Pacbase server
roverlog|3677|RoverLog IPC
ipr-dglt|3678|DataGuardianLT
Escale (Newton Dock)|3679|Newton Dock
npds-tracker|3680|NPDS Tracker
bts-x73|3681|BTS X73 Port
cas-mapi|3682|EMC SmartPackets-MAPI
bmc-ea|3683|BMC EDV/EA
faxstfx-port|3684|FAXstfX
dsx-agent|3685|DS Expert Agent
tnmpv2|3686|Trivial Network Management
simple-push|3687|simple-push
simple-push-s|3688|simple-push Secure
daap|3689|Digital Audio Access Protocol (iTunes)
svn|3690|Subversion
magaya-network|3691|Magaya Network Port
intelsync|3692|Brimstone IntelSync
easl|3693|Emergency Automatic Structure Lockdown System
bmc-data-coll|3695|BMC Data Collection
telnetcpcd|3696|Telnet Com Port Control
nw-license|3697|NavisWorks License System
sagectlpanel|3698|SAGECTLPANEL
kpn-icw|3699|Internet Call Waiting
lrs-paging|3700|LRS NetPage
netcelera|3701|NetCelera
ws-discovery|3702|Web Service Discovery
adobeserver-3|3703|Adobe Server 3
adobeserver-4|3704|Adobe Server 4
adobeserver-5|3705|Adobe Server 5
rt-event|3706|Real-Time Event Port
rt-event-s|3707|Real-Time Event Secure Port
sun-as-iiops|3708|Sun App Svr - Naming
ca-idms|3709|CA-IDMS Server
portgate-auth|3710|PortGate Authentication
edb-server2|3711|EBD Server 2
sentinel-ent|3712|Sentinel Enterprise
tftps|3713|TFTP over TLS
delos-dms|3714|DELOS Direct Messaging
anoto-rendezv|3715|Anoto Rendezvous Port
wv-csp-sms-cir|3716|WV CSP SMS CIR Channel
wv-csp-udp-cir|3717|WV CSP UDP/IP CIR Channel
opus-services|3718|OPUS Server Port
itelserverport|3719|iTel Server Port
ufastro-instr|3720|UF Astro. Instr. Services
xsync|3721|Xsync
xserveraid|3722|Xserve RAID
sychrond|3723|Sychron Service Daemon
blizwow|3724|World of Warcraft
na-er-tip|3725|Netia NA-ER Port
array-manager|3726|Xyratex Array Manager
e-mdu|3727|Ericsson Mobile Data Unit
e-woa|3728|Ericsson Web on Air
fksp-audit|3729|Fireking Audit Port
client-ctrl|3730|Client Control
smap|3731|Service Manager
m-wnn|3732|Mobile Wnn
multip-msg|3733|Multipuesto Msg Port
synel-data|3734|Synel Data Collection Port
pwdis|3735|Password Distribution
rs-rmi|3736|RealSpace RMI
xpanel|3737|XPanel Daemon
versatalk|3738|versaTalk Server Port
launchbird-lm|3739|Launchbird LicenseManager
heartbeat|3740|Heartbeat Protocol
wysdma|3741|WysDM Agent
cst-port|3742|CST - Configuration & Service Tracker
ipcs-command|3743|IP Control Systems Ltd.
sasg|3744|SASG
gw-call-port|3745|GWRTC Call Port
linktest|3746|LXPRO.COM LinkTest
linktest-s|3747|LXPRO.COM LinkTest SSL
webdata|3748|webData
cimtrak|3749|CimTrak
cbos-ip-port|3750|CBOS/IP ncapsalation port
gprs-cube|3751|CommLinx GPRS Cube
vipremoteagent|3752|Vigil-IP RemoteAgent
nattyserver|3753|NattyServer Port
timestenbroker|3754|TimesTen Broker Port
sas-remote-hlp|3755|SAS Remote Help Server
canon-capt|3756|Canon CAPT Port
grf-port|3757|GRF Server Port
apw-registry|3758|apw RMI registry
exapt-lmgr|3759|Exapt License Manager
adtempusclient|3760|adTempus Client
gsakmp|3761|gsakmp port
gbs-smp|3762|GBS SnapMail Protocol
xo-wave|3763|XO Wave Control Port
mni-prot-rout|3764|MNI Protected Routing
rtraceroute|3765|Remote Traceroute
sitewatch-s|3766|SSL e-watch sitewatch server
listmgr-port|3767|ListMGR Port
rblcheckd|3768|rblcheckd server daemon
haipe-otnk|3769|HAIPE Network Keying
cindycollab|3770|Cinderella Collaboration
paging-port|3771|RTP Paging Port
ctp|3772|Chantry Tunnel Protocol
ctdhercules|3773|ctdhercules
zicom|3774|ZICOM
ispmmgr|3775|ISPM Manager Port
dvcprov-port|3776|Device Provisioning Port
jibe-eb|3777|Jibe EdgeBurst
c-h-it-port|3778|Cutler-Hammer IT Port
cognima|3779|Cognima Replication
nnp|3780|Nuzzler Network Protocol
abcvoice-port|3781|ABCvoice server port
iso-tp0s|3782|Secure ISO TP0 port
bim-pem|3783|Impact Mgr./PEM Gateway
bfd-control|3784|BFD Control Protocol
bfd-echo|3785|BFD Echo Protocol
upstriggervsw|3786|VSW Upstrigger port
fintrx|3787|Fintrx
isrp-port|3788|SPACEWAY Routing port
remotedeploy|3789|RemoteDeploy Administration Port [July 2003]
quickbooksrds|3790|QuickBooks RDS
tvnetworkvideo|3791|TV NetworkVideo Data port
sitewatch|3792|e-Watch Corporation SiteWatch
dcsoftware|3793|DataCore Software
jaus|3794|JAUS Robots
myblast|3795|myBLAST Mekentosj port
spw-dialer|3796|Spaceway Dialer
idps|3797|idps
minilock|3798|Minilock
radius-dynauth|3799|RADIUS Dynamic Authorization
pwgpsi|3800|Print Services Interface
ibm-mgr|3801|ibm manager service
vhd|3802|VHD
soniqsync|3803|SoniqSync
iqnet-port|3804|Harman IQNet Port
tcpdataserver|3805|ThorGuard Server Port
wsmlb|3806|Remote System Manager
spugna|3807|SpuGNA Communication Port
sun-as-iiops-ca|3808|Sun App Svr-IIOPClntAuth
apocd|3809|Java Desktop System Configuration Agent
wlanauth|3810|WLAN AS server
amp|3811|AMP
neto-wol-server|3812|netO WOL Server
rap-ip|3813|Rhapsody Interface Protocol
neto-dcs|3814|netO DCS
lansurveyorxml|3815|LANsurveyor XML
sunlps-http|3816|Sun Local Patch Server
tapeware|3817|Yosemite Tech Tapeware
crinis-hb|3818|Crinis Heartbeat
epl-slp|3819|EPL Sequ Layer Protocol
scp|3820|Siemens AuD SCP
pmcp|3821|ATSC PMCP Standard
acp-discovery|3822|Compute Pool Discovery
acp-conduit|3823|Compute Pool Conduit
acp-policy|3824|Compute Pool Policy
ffserver|3825|Antera FlowFusion Process Simulation
warmux|3826|WarMUX game server
netmpi|3827|Netadmin Systems MPI service
neteh|3828|Netadmin Systems Event Handler
neteh-ext|3829|Netadmin Systems Event Handler External
cernsysmgmtagt|3830|Cerner System Management Agent
dvapps|3831|Docsvault Application Service
xxnetserver|3832|xxNETserver
aipn-auth|3833|AIPN LS Authentication
spectardata|3834|Spectar Data Stream Service
spectardb|3835|Spectar Database Rights Service
markem-dcp|3836|MARKEM NEXTGEN DCP
mkm-discovery|3837|MARKEM Auto-Discovery
sos|3838|Scito Object Server
amx-rms|3839|AMX Resource Management Suite
flirtmitmir|3840|www.FlirtMitMir.de
shiprush-db-svr|3841|ShipRush Database Server
nhci|3842|NHCI status port
quest-agent|3843|Quest Common Agent
rnm|3844|RNM
v-one-spp|3845|V-ONE Single Port Proxy
an-pcp|3846|Astare Network PCP
msfw-control|3847|MS Firewall Control
item|3848|IT Environmental Monitor
spw-dnspreload|3849|SPACEWAY DNS Preload
qtms-bootstrap|3850|QTMS Bootstrap Protocol
spectraport|3851|SpectraTalk Port
sse-app-config|3852|SSE App Configuration
sscan|3853|SONY scanning protocol
stryker-com|3854|Stryker Comm Port
opentrac|3855|OpenTRAC
informer|3856|INFORMER
trap-port|3857|Trap Port
trap-port-mom|3858|Trap Port MOM
nav-port|3859|Navini Port
sasp|3860|Server/Application State Protocol (SASP)
winshadow-hd|3861|winShadow Host Discovery
giga-pocket|3862|GIGA-POCKET
asap-tcp|3863|asap tcp port
asap-tcp-tls|3864|asap/tls tcp port
xpl|3865|xpl automation protocol
dzdaemon|3866|Sun SDViz DZDAEMON Port
dzoglserver|3867|Sun SDViz DZOGLSERVER Port
diameter|3868|DIAMETER
ovsam-mgmt|3869|hp OVSAM MgmtServer Disco
ovsam-d-agent|3870|hp OVSAM HostAgent Disco
avocent-adsap|3871|Avocent DS Authorization
oem-agent|3872|OEM Agent
fagordnc|3873|fagordnc
sixxsconfig|3874|SixXS Configuration
pnbscada|3875|PNBSCADA
dl_agent|3876|DirectoryLockdown Agent
xmpcr-interface|3877|XMPCR Interface Port
fotogcad|3878|FotoG CAD interface
appss-lm|3879|appss license manager
igrs|3880|IGRS
idac|3881|Data Acquisition and Control
msdts1|3882|DTS Service Port
vrpn|3883|VR Peripheral Network
softrack-meter|3884|SofTrack Metering
topflow-ssl|3885|TopFlow SSL
nei-management|3886|NEI management port
ciphire-data|3887|Ciphire Data Transport
ciphire-serv|3888|Ciphire Services
dandv-tester|3889|D and V Tester Control Port
ndsconnect|3890|Niche Data Server Connect
rtc-pm-port|3891|Oracle RTC-PM port
pcc-image-port|3892|PCC-image-port
cgi-starapi|3893|CGI StarAPI Server
syam-agent|3894|SyAM Agent Port
syam-smc|3895|SyAm SMC Service Port
sdo-tls|3896|Simple Distributed Objects over TLS
sdo-ssh|3897|Simple Distributed Objects over SSH
senip|3898|IAS, Inc. SmartEye NET Internet Protocol
itv-control|3899|ITV Port
udt_os|3900|Unidata UDT OS
nimsh|3901|NIM Service Handler
nimaux|3902|NIMsh Auxiliary Port
charsetmgr|3903|CharsetMGR
omnilink-port|3904|Arnet Omnilink Port
mupdate|3905|Mailbox Update (MUPDATE) protocol
topovista-data|3906|TopoVista elevation data
imoguia-port|3907|Imoguia Port
hppronetman|3908|HP Procurve NetManagement
surfcontrolcpa|3909|SurfControl CPA
prnrequest|3910|Printer Request Port
prnstatus|3911|Printer Status Port
gbmt-stars|3912|Global Maintech Stars
listcrt-port|3913|ListCREATOR Port
listcrt-port-2|3914|ListCREATOR Port 2
agcat|3915|Auto-Graphics Cataloging
wysdmc|3916|WysDM Controller
aftmux|3917|AFT multiplex port
pktcablemmcops|3918|PacketCableMultimediaCOPS
hyperip|3919|HyperIP
exasoftport1|3920|Exasoft IP Port
herodotus-net|3921|Herodotus Net
sor-update|3922|Soronti Update Port
symb-sb-port|3923|Symbian Service Broker
mpl-gprs-port|3924|MPL_GPRS_PORT
zmp|3925|Zoran Media Port
winport|3926|WINPort
natdataservice|3927|ScsTsr
netboot-pxe|3928|PXE NetBoot Manager
smauth-port|3929|AMS Port
syam-webserver|3930|Syam Web Server Port
msr-plugin-port|3931|MSR Plugin Port
dyn-site|3932|Dynamic Site System
plbserve-port|3933|PL/B App Server User Port
sunfm-port|3934|PL/B File Manager Port
sdp-portmapper|3935|SDP Port Mapper Protocol
mailprox|3936|Mailprox
dvbservdsc|3937|DVB Service Discovery
dbcontrol_agent|3938|Oracle dbControl Agent po
aamp|3939|Anti-virus Application Management Port
xecp-node|3940|XeCP Node Service
homeportal-web|3941|Home Portal Web Server
srdp|3942|satellite distribution
tig|3943|TetraNode Ip Gateway
sops|3944|S-Ops Management
emcads|3945|EMCADS Server Port
backupedge|3946|BackupEDGE Server
ccp|3947|Connect and Control Protocol for Consumer, Commercial, and Industrial Electronic Devices
apdap|3948|Anton Paar Device Administration Protocol
drip|3949|Dynamic Routing Information Protocol
namemunge|3950|Name Munging
pwgippfax|3951|PWG IPP Facsimile
i3-sessionmgr|3952|I3 Session Manager
xmlink-connect|3953|Eydeas XMLink Connect
adrep|3954|AD Replication RPC
p2pcommunity|3955|p2pCommunity
gvcp|3956|GigE Vision Control
mqe-broker|3957|MQEnterprise Broker
mqe-agent|3958|MQEnterprise Agent
treehopper|3959|Tree Hopper Networking
bess|3960|Bess Peer Assessment
proaxess|3961|ProAxess Server
sbi-agent|3962|SBI Agent Protocol
thrp|3963|Teran Hybrid Routing Protocol
sasggprs|3964|SASG GPRS
ati-ip-to-ncpe|3965|Avanti IP to NCPE API
bflckmgr|3966|BuildForge Lock Manager
ppsms|3967|PPS Message Service
ianywhere-dbns|3968|iAnywhere DBNS
landmarks|3969|Landmark Messages
lanrevagent|3970|LANrev Agent
lanrevserver|3971|LANrev Server
iconp|3972|ict-control Protocol
progistics|3973|ConnectShip Progistics
citysearch|3974|Remote Applicant Tracking Service
airshot|3975|Air Shot
opswagent|3976|Server Automation Agent
opswmanager|3977|Opsware Manager
secure-cfg-svr|3978|Secured Configuration Server
smwan|3979|Smith Micro Wide Area Network Service
acms|3980|Aircraft Cabin Management System
starfish|3981|Starfish System Admin
eis|3982|ESRI Image Server
eisp|3983|ESRI Image Service
mapper-nodemgr|3984|MAPPER network node manager
mapper-mapethd|3985|MAPPER TCP/IP server
mapper-ws_ethd|3986|MAPPER workstation server
centerline|3987|Centerline
dcs-config|3988|DCS Configuration Port
bv-queryengine|3989|BindView-Query Engine
bv-is|3990|BindView-IS
bv-smcsrv|3991|BindView-SMCServer
bv-ds|3992|BindView-DirectoryServer
bv-agent|3993|BindView-Agent
iss-mgmt-ssl|3995|ISS Management Svcs SSL
abcsoftware|3996|abcsoftware-01
agentsease-db|3997|aes_db
dnx|3998|Distributed Nagios Executor Service
nvcnet|3999|Norman distributes scanning service
terabase|4000|Terabase
newoak|4001|NewOak
pxc-spvr-ft|4002|pxc-spvr-ft
pxc-splr-ft|4003|pxc-splr-ft
pxc-roid|4004|pxc-roid
pxc-pin|4005|pxc-pin
pxc-spvr|4006|pxc-spvr
pxc-splr|4007|pxc-splr
netcheque|4008|NetCheque accounting
chimera-hwm|4009|Chimera HWM
samsung-unidex|4010|Samsung Unidex
altserviceboot|4011|Alternate Service Boot
pda-gate|4012|PDA Gate
acl-manager|4013|ACL Manager
taiclock|4014|TAICLOCK
talarian-mcast1|4015|Talarian Mcast
talarian-mcast2|4016|Talarian Mcast
talarian-mcast3|4017|Talarian Mcast
talarian-mcast4|4018|Talarian Mcast
talarian-mcast5|4019|Talarian Mcast
trap|4020|TRAP Port
nexus-portal|4021|Nexus Portal
dnox|4022|DNOX
esnm-zoning|4023|ESNM Zoning Port
tnp1-port|4024|TNP1 User Port
partimage|4025|Partition Image Port
as-debug|4026|Graphical Debug Server
bxp|4027|bitxpress
dtserver-port|4028|DTServer Port
ip-qsig|4029|IP Q signaling protocol
jdmn-port|4030|Accell/JSP Daemon Port
suucp|4031|UUCP over SSL
vrts-auth-port|4032|VERITAS Authorization Service
sanavigator|4033|SANavigator Peer Port
ubxd|4034|Ubiquinox Daemon
wap-push-http|4035|WAP Push OTA-HTTP port
wap-push-https|4036|WAP Push OTA-HTTP secure
ravehd|4037|RaveHD network control
fazzt-ptp|4038|Fazzt Point-To-Point
fazzt-admin|4039|Fazzt Administration
yo-main|4040|Yo.net main service
houston|4041|Rocketeer-Houston
ldxp|4042|LDXP
nirp|4043|Neighbour Identity Resolution
ltp|4044|Location Tracking Protocol
npp|4045|Network Paging Protocol
acp-proto|4046|Accounting Protocol
ctp-state|4047|Context Transfer Protocol
wafs|4049|Wide Area File Services
cisco-wafs|4050|Wide Area File Services
cppdp|4051|Cisco Peer to Peer Distribution Protocol
interact|4052|VoiceConnect Interact
ccu-comm-1|4053|CosmoCall Universe Communications Port 1
ccu-comm-2|4054|CosmoCall Universe Communications Port 2
ccu-comm-3|4055|CosmoCall Universe Communications Port 3
lms|4056|Location Message Service
wfm|4057|Servigistics WFM server
kingfisher|4058|Kingfisher protocol
dlms-cosem|4059|DLMS/COSEM
dsmeter_iatc|4060|DSMETER Inter-Agent Transfer Channel
ice-location|4061|Ice Location Service (TCP)
ice-slocation|4062|Ice Location Service (SSL)
ice-router|4063|Ice Firewall Traversal Service (TCP)
ice-srouter|4064|Ice Firewall Traversal Service (SSL)
avanti_cdp|4065|Avanti Common Data
pmas|4066|Performance Measurement and Analysis
idp|4067|Information Distribution Protocol
ipfltbcst|4068|IP Fleet Broadcast
minger|4069|Minger Email Address Validation Service
tripe|4070|Trivial IP Encryption (TrIPE)
aibkup|4071|Automatically Incremental Backup
zieto-sock|4072|Zieto Socket Communications
iRAPP|4073|Interactive Remote Application Pairing Protocol
cequint-cityid|4074|Cequint City ID UI trigger
perimlan|4075|ISC Alarm Message Service
seraph|4076|Seraph DCS
cssp|4078|Coordinated Security Service Protocol
santools|4079|SANtools Diagnostic Server
lorica-in|4080|Lorica inside facing
lorica-in-sec|4081|Lorica inside facing (SSL)
lorica-out|4082|Lorica outside facing
lorica-out-sec|4083|Lorica outside facing (SSL)
ezmessagesrv|4085|EZNews Newsroom Message Service
applusservice|4087|APplus Service
npsp|4088|Noah Printing Service Protocol
opencore|4089|OpenCORE Remote Control Service
omasgport|4090|OMA BCAST Service Guide
ewinstaller|4091|EminentWare Installer
ewdgs|4092|EminentWare DGS
pvxpluscs|4093|Pvx Plus CS Host
sysrqd|4094|sysrq daemon
xtgui|4095|xtgui information service
bre|4096|BRE (Bridge Relay Element)
patrolview|4097|Patrol View
drmsfsd|4098|drmsfsd
dpcp|4099|DPCP
igo-incognito|4100|IGo Incognito Data Port
brlp-0|4101|Braille protocol
brlp-1|4102|Braille protocol
brlp-2|4103|Braille protocol
brlp-3|4104|Braille protocol
shofar|4105|Shofar
synchronite|4106|Synchronite
j-ac|4107|JDL Accounting LAN Service
accel|4108|ACCEL
izm|4109|Instantiated Zero-control Messaging
g2tag|4110|G2 RFID Tag Telemetry Data
xgrid|4111|Xgrid
apple-vpns-rp|4112|Apple VPN Server Reporting Protocol
aipn-reg|4113|AIPN LS Registration
jomamqmonitor|4114|JomaMQMonitor
cds|4115|CDS Transfer Agent
smartcard-tls|4116|smartcard-TLS
hillrserv|4117|Hillr Connection Manager
netscript|4118|Netadmin Systems NETscript service
assuria-slm|4119|Assuria Log Manager
minirem|4120|MiniRem Remote Telemetry and Control
e-builder|4121|e-Builder Application Communication
fprams|4122|Fiber Patrol Alarm Service
z-wave|4123|Z-Wave Protocol
tigv2|4124|Rohill TetraNode Ip Gateway v2
opsview-envoy|4125|Opsview Envoy
ddrepl|4126|Data Domain Replication Service
unikeypro|4127|NetUniKeyServer
nufw|4128|NuFW decision delegation protocol
nuauth|4129|NuFW authentication protocol
fronet|4130|FRONET message protocol
stars|4131|Global Maintech Stars
nuts_dem|4132|NUTS Daemon
nuts_bootp|4133|NUTS Bootp Server
nifty-hmi|4134|NIFTY-Serve HMI protocol
cl-db-attach|4135|Classic Line Database Server Attach
cl-db-request|4136|Classic Line Database Server Request
cl-db-remote|4137|Classic Line Database Server Remote
nettest|4138|nettest
thrtx|4139|Imperfect Networks Server
cedros_fds|4140|Cedros Fraud Detection System
oirtgsvc|4141|Workflow Server
oidocsvc|4142|Document Server
oidsr|4143|Document Replication
vvr-control|4145|VVR Control
tgcconnect|4146|TGCConnect Beacon
vrxpservman|4147|Multum Service Manager
hhb-handheld|4148|HHB Handheld Client
agslb|4149|A10 GSLB Service
PowerAlert-nsa|4150|PowerAlert Network Shutdown Agent
menandmice_noh|4151|Men & Mice Remote Control
idig_mux|4152|iDigTech Multiplex
mbl-battd|4153|MBL Remote Battery Monitoring
atlinks|4154|atlinks device discovery
bzr|4155|Bazaar version control system
stat-results|4156|STAT Results
stat-scanner|4157|STAT Scanner Control
stat-cc|4158|STAT Command Center
nss|4159|Network Security Service
jini-discovery|4160|Jini Discovery
omscontact|4161|OMS Contact
omstopology|4162|OMS Topology
silverpeakpeer|4163|Silver Peak Peer Protocol
silverpeakcomm|4164|Silver Peak Communication Protocol
altcp|4165|ArcLink over Ethernet
joost|4166|Joost Peer to Peer Protocol
ddgn|4167|DeskDirect Global Network
pslicser|4168|PrintSoft License Server
iadt|4169|Automation Drive Interface Transport
d-cinema-csp|4170|SMPTE Content Synchonization Protocol
ml-svnet|4171|Maxlogic Supervisor Communication
pcoip|4172|PC over IP
smcluster|4174|StorMagic Cluster Services
bccp|4175|Brocade Cluster Communication Protocol
tl-ipcproxy|4176|Translattice Cluster IPC Proxy
wello|4177|Wello P2P pubsub service
storman|4178|StorMan
MaxumSP|4179|Maxum Services
httpx|4180|HTTPX
macbak|4181|MacBak
pcptcpservice|4182|Production Company Pro TCP Service
cyborgnet|4183|CyborgNet communications protocol
universe_suite|4184|UNIVERSE SUITE MESSAGE SERVICE
wcpp|4185|Woven Control Plane Protocol
boxbackupstore|4186|Box Backup Store Service
csc_proxy|4187|Cascade Proxy
vatata|4188|Vatata Peer to Peer Protocol
pcep|4189|Path Computation Element Communication Protocol
sieve|4190|ManageSieve Protocol
azeti|4192|Azeti Agent Service
pvxplusio|4193|PxPlus remote file srvr
hctl|4197|Harman HControl Protocol
eims-admin|4199|EIMS ADMIN
corelccam|4300|Corel CCam
d-data|4301|Diagnostic Data
d-data-control|4302|Diagnostic Data Control
srcp|4303|Simple Railroad Command Protocol
owserver|4304|One-Wire Filesystem Server
batman|4305|better approach to mobile ad-hoc networking
pinghgl|4306|Hellgate London
trueconf|4307|TrueConf Videoconference Service
compx-lockview|4308|CompX-LockView
dserver|4309|Exsequi Appliance Discovery
mirrtex|4310|Mir-RT exchange service
p6ssmc|4311|P6R Secure Server Management Console
pscl-mgt|4312|Parascale Membership Manager
perrla|4313|PERRLA User Services
choiceview-agt|4314|ChoiceView Agent
choiceview-clt|4316|ChoiceView Client
fdt-rcatp|4320|FDT Remote Categorization Protocol
rwhois|4321|Remote Who Is
trim-event|4322|TRIM Event Service
trim-ice|4323|TRIM ICE Service
geognosisman|4325|Cadcorp GeognoSIS Manager Service
geognosis|4326|Cadcorp GeognoSIS Service
jaxer-web|4327|Jaxer Web Protocol
jaxer-manager|4328|Jaxer Manager Command Protocol
publiqare-sync|4329|PubliQare Distributed Environment Synchronisation Engine
dey-sapi|4330|DEY Storage Administration REST API
ktickets-rest|4331|ktickets REST API for event management and ticketing systems (embedded POS devices)
ahsp|4333|ArrowHead Service Protocol (AHSP)
netconf-ch-ssh|4334|NETCONF Call Home (SSH)
netconf-ch-tls|4335|NETCONF Call Home (TLS)
restconf-ch-tls|4336|RESTCONF Call Home (TLS)
gaia|4340|Gaia Connector Protocol
unicall|4343|UNICALL
vinainstall|4344|VinaInstall
m4-network-as|4345|Macro 4 Network AS
elanlm|4346|ELAN LM
lansurveyor|4347|LAN Surveyor
itose|4348|ITOSE
fsportmap|4349|File System Port Map
net-device|4350|Net Device
plcy-net-svcs|4351|PLCY Net Services
pjlink|4352|Projector Link
f5-iquery|4353|F5 iQuery
qsnet-trans|4354|QSNet Transmitter
qsnet-workst|4355|QSNet Workstation
qsnet-assist|4356|QSNet Assistant
qsnet-cond|4357|QSNet Conductor
qsnet-nucl|4358|QSNet Nucleus
omabcastltkm|4359|OMA BCAST Long-Term Key Messages
matrix_vnet|4360|Matrix VNet Communication Protocol
wxbrief|4368|WeatherBrief Direct
epmd|4369|Erlang Port Mapper Daemon
elpro_tunnel|4370|ELPRO V2 Protocol Tunnel
l2c-control|4371|LAN2CAN Control
l2c-data|4372|LAN2CAN Data
remctl|4373|Remote Authenticated Command Service
